,u
2092,0.0344010175650853
2093,0.0948296751658263
2094,0.02925708469476
2095,0.0245990605956586
2096,0.0583137978473822
2097,0.0258035956741754
2098,0.0473385725594295
2099,0.0834176256556237
2100,0.0230400314307175
2101,0.042669141218392
2102,0.0610489735020031
2103,0.0545628924573485
2104,0.0974723237415237
2105,0.0680370254395195
2106,0.0739946242048439
2107,0.0966955947966733
2108,0.0414438025228521
2109,0.0355379815061051
2110,0.0043862429766382
2111,0.0184204306518827
2112,0.0237189632051675
2113,0.0183504467071338
2114,0.0754783893196564
2115,0.0535882981276111
2116,0.0667633801458467
2117,0.0820462160839373
2118,0.0230773941285894
2119,0.0325923939821499
2120,0.0708360267036596
2121,0.0392758945904472
2122,0.0029270940101044
2123,0.0434955219026877
2124,0.0908273086415414
2125,0.0409021511592874
2126,0.0332248916442747
2127,0.0989525082945027
2128,0.0644415564237013
2129,0.036599802647118
2130,0.0102019531363807
2131,0.0787849444946421
2132,0.0708074933487757
2133,0.0921915799248564
2134,0.0217275630028008
2135,0.0114924349988231
2136,0.0724072526409063
2137,0.0203395841998695
2138,0.0176103837789496
2139,0.0319807335396072
2140,0.0816825141478437
2141,0.053953660510963
2142,0.004585035510228
2143,0.0463894674659317
2144,0.0683979611366475
2145,0.0538368438469015
2146,0.0572450218156556
2147,0.0224777328392664
2148,0.0847739331595348
2149,0.0561398717591124
2150,0.0713246013040676
2151,0.0981864217013302
2152,0.0428198657674532
2153,0.0881066612676508
2154,0.0007281013941125
2155,0.003340729261512
2156,0.0590279921728816
2157,0.03114493955422
2158,0.02482765670197
2159,0.0277935357208958
2160,0.0318402934610587
2161,0.0728947696143423
2162,0.0569195972230944
2163,0.0789035972559333
2164,0.0830196579835051
2165,0.0842934859301282
2166,0.0414644149174887
2167,0.042127339631641
2168,0.0926265880140584
2169,0.066176359460441
2170,0.0080467183979138
2171,0.0542186954092468
2172,0.0356007259634907
2173,0.0987434989716363
2174,0.0013655406462292
2175,0.0612180873070558
2176,0.0723623094398858
2177,0.0288906771357355
2178,0.0973641518256532
2179,0.0859536627021711
2180,0.0915652840985812
2181,0.0019232059351548
2182,0.0569872151314808
2183,0.0294650241954546
2184,0.0849028634935663
2185,0.0632849656914962
2186,0.0538877004321109
2187,0.0114588169675605
2188,0.054022280478619
2189,0.0631904146356426
2190,0.0955912309310204
2191,0.0585051010423869
2192,0.0967400601745654
2193,0.0961606115606662
2194,0.0650200335833597
2195,0.0505907984118088
2196,0.0466021743826049
2197,0.0890378561115782
2198,0.0028256682971756
2199,0.0113808198023571
2200,0.0102071729119151
2201,0.0756935325121054
2202,0.0339651023852534
2203,0.0637968544740701
2204,0.0603782903842565
2205,0.0385827969742531
2206,0.0531567722242398
2207,0.064513853357166
2208,0.0940950329878138
2209,0.0575634072860981
2210,0.0614367511768314
2211,0.0067855817703775
2212,0.0952215814760112
2213,0.0528081927909386
2214,0.0801273419859922
2215,0.0050291063147389
2216,0.0420910135737091
2217,0.0256975459152701
2218,0.0266975898688589
2219,0.0791453729960929
2220,0.0623866725268853
2221,0.0439745311842848
2222,0.0010585739586393
2223,0.0964927942945529
2224,0.0962023253355723
2225,0.0217552210280038
2226,0.0041346372316556
2227,0.0530199363011902
2228,0.0951410814616407
2229,0.0910395845764935
2230,0.0584662863889396
2231,0.0303548850653707
2232,0.0329960883769196
2233,0.0897913551486027
2234,0.0491784035635576
2235,0.0131116228967145
2236,0.0248425475973607
2237,0.0276794901467499
2238,0.0123546684931909
2239,0.0463044381521291
2240,0.0916050908274991
2241,0.0668782542992261
2242,0.0072473924248856
2243,0.0005494817809162
2244,0.0276247667469254
2245,0.036269293479394
2246,0.0776749669046775
2247,0.0967005523930366
2248,0.0387567173423543
2249,0.0686690029816861
2250,0.0994901907352963
2251,0.0745666583875014
2252,0.0636189549085844
2253,0.0078074854178304
2254,0.032321520119473
2255,0.0913392158457157
2256,0.0201005481680905
2257,0.0843590359273208
2258,0.0696323685080505
2259,0.0366324370830754
2260,0.0529174269712656
2261,0.0542806468752813
2262,0.0714053785073886
2263,0.0516555941099196
2264,0.0133075990184166
2265,0.0773454671521912
2266,0.0406272496906118
2267,0.0963093890211927
2268,0.0283513782293034
2269,0.0263078780296584
2270,0.0333507395675182
2271,0.0572317015958625
2272,0.0894869740200982
2273,0.0176281640140014
2274,0.027967879759922
2275,0.0581679843147861
2276,0.0454334242161515
2277,0.0447322887255725
2278,0.0820734262096406
2279,0.0923878302511361
2280,0.0481306966069881
2281,0.0687351795447273
2282,0.0801058711027394
2283,0.0518366410387163
2284,0.0294316408953735
2285,0.0638084597722283
2286,0.0585109100306059
2287,0.090156281973961
2288,0.0052407036769856
2289,0.0910131387133466
2290,0.0534432028165359
2291,0.0015676116049913
2292,0.0344702178767788
2293,0.0724333563875319
2294,0.0488433087935833
2295,0.0980159037440992
2296,0.0422610073831048
2297,0.0326635229626007
2298,0.0821671934429568
2299,0.0547906699358031
2300,0.0682326579062558
2301,0.0805702338038677
2302,0.067142754612562
2303,0.0422407494768664
2304,0.01247964478943
2305,0.05802481665713
2306,0.0897433326729259
2307,0.0418892426518415
2308,0.091072523484284
2309,0.0503527819782402
2310,0.0620841562442476
2311,0.0832988476055642
2312,0.0564597109640721
2313,0.0090969339295563
2314,0.0980979400800395
2315,0.0245849301912833
2316,0.0710505328630198
2317,0.0505113438617738
2318,0.0478772636817708
2319,0.0243940818866891
2320,0.0722150765700104
2321,0.0112788264830987
2322,0.0990453309361485
2323,0.0845373537107204
2324,0.0534508940005792
2325,0.0424552956058009
2326,0.0286464632459867
2327,0.0501591470940767
2328,0.0879417462024168
2329,0.0275006400700683
2330,0.0500537458803135
2331,0.023454990206703
2332,0.0337149113664951
2333,0.0190260508923332
2334,0.0990539193921187
2335,0.0571497446462455
2336,0.0732815124036695
2337,0.0098249913452036
2338,0.0366117550074315
2339,0.0892639803047321
2340,0.0084438326423947
2341,0.0165483228339613
2342,0.0625417610351168
2343,0.0622788994104225
2344,0.0838227044453929
2345,0.0935492763871421
2346,0.0141986475425263
2347,0.0259373818526999
2348,0.0427461405693255
2349,9.032855212496304e-05
2350,0.0069814302959694
2351,0.0226491277941021
2352,0.0481101964015811
2353,0.0251522738168612
2354,0.0876681892223048
2355,0.0324272875542011
2356,0.0924622812142628
2357,0.097478726073471
2358,0.0449861533907578
2359,0.0227128816899323
2360,0.0291666133423003
2361,0.0776333681659446
2362,0.0273349707792591
2363,0.0380582867920284
2364,0.0478575858481849
2365,0.0575111116469984
2366,0.0996100440301238
2367,0.0232209755163592
2368,0.0353423703248168
2369,0.0262891177010511
2370,0.036111343664371
2371,0.010080451689462
2372,0.0359809767241047
2373,0.0887865031464388
2374,0.0298589847846449
2375,0.0371934779849068
2376,0.0944474164437934
2377,0.0728378996326868
2378,0.0516738714818048
2379,0.077719272840344
2380,0.0123179648854503
2381,0.0464490353220842
2382,0.0118236128735866
2383,0.023361814501958
2384,0.0141867259740258
2385,0.0361801239169139
2386,0.0381639320395925
2387,0.0947308581833241
2388,0.0264125731187529
2389,0.0472428845316516
2390,0.0811379403963486
2391,0.0815617586436661
2392,0.075034318703502
2393,0.0287833762140072
2394,0.0494971619411357
2395,0.0186211595186723
2396,0.0188399522782804
2397,0.043584121313831
2398,0.0738592221242941
2399,0.0526584259997837
2400,0.0886683220847452
2401,0.0830908797777575
2402,0.0031605442820405
2403,0.0568419042866216
2404,0.0609161264355643
2405,0.0961575144300081
2406,0.0023236626708861
2407,0.0531103770968628
2408,0.0204781361935852
2409,0.0053662906291589
2410,0.0587488524731723
2411,0.0772604143632802
2412,0.0774865449225187
2413,0.0030288410155906
2414,0.0406946400271589
2415,0.004450962714862
2416,0.0247838646990769
2417,0.0192880702757948
2418,0.0215182579242157
2419,0.0339118414034528
2420,0.0277418041835998
2421,0.0962279911327598
2422,0.0352407120009382
2423,0.0894172515292971
2424,0.0181041671520925
2425,0.0763746867188214
2426,0.0061345536024642
2427,0.0462761229469341
2428,0.0005510440235525
2429,0.0810290763069436
2430,0.0950486036037784
2431,0.0035107370827145
2432,0.0933846361473314
2433,0.0773853891491353
2434,0.0358861578792795
2435,0.0908876551222805
2436,0.02962572712509
2437,0.0409295312234762
2438,0.0096711262192021
2439,0.0656938961900144
2440,0.0029600828742271
2441,0.0484905275199037
2442,0.0683191850252533
2443,0.0821237600949111
2444,0.0149941389621662
2445,0.0754090366248717
2446,0.0719077023555029
2447,0.0559570534119784
2448,0.0584644597787864
2449,0.0091270720856778
2450,0.060047104324038
2451,0.0381522207070832
2452,0.0867580851341647
2453,0.031309888173599
2454,0.0576595077363524
2455,0.0426571399701194
2456,0.0876261938250313
2457,0.0253916666989189
2458,0.007880236030946
2459,0.0748655720983139
2460,0.0412896616908321
2461,0.0589098359126291
2462,0.0026389331713351
2463,0.0952109791397402
2464,0.0877618377384976
2465,0.0623867900577277
2466,0.0017029842112618
2467,0.0377976473982876
2468,0.0978796537742149
2469,0.0681330358740234
2470,0.0160987861313419
2471,0.04605967486545
2472,0.0966737743843486
2473,0.0534708174416593
2474,0.0024614528029824
2475,0.0619772084275977
2476,0.0271216530931159
2477,0.0098845951876904
2478,0.0402908444731893
2479,0.0558523097432244
2480,0.0017040718047802
2481,0.0559046808635947
2482,0.0511203146839637
2483,0.079390838309876
2484,0.0423549816815397
2485,0.0553450429669886
2486,0.0742009304057126
2487,0.0897145871781945
2488,0.0380034576023687
2489,0.0601633495783146
2490,0.0694610903416381
2491,0.0043270676442196
2492,0.0800760508486134
2493,0.0377430185215393
2494,0.0670238941443609
2495,0.0471664066204949
2496,0.0702339142691707
2497,0.0724330979235779
2498,0.0191571013486467
2499,0.066217423428645
2500,0.0851323437882087
2501,0.0235567200504974
2502,0.0758183469893877
2503,0.0633825113155223
2504,0.0955126034472563
2505,0.026024657729176
2506,0.0154277777658003
2507,0.0312121015281699
2508,0.0257958778197918
2509,0.0756832760473513
2510,0.0733109303846798
2511,0.0669684900855333
2512,0.0216379114458487
2513,0.0861806807439089
2514,0.0956571555858927
2515,0.0531605818108644
2516,0.0649372730629385
2517,0.0500692099020562
2518,0.0283557715102603
2519,0.0286147603996604
2520,0.0313420522734913
2521,0.0190850004164154
2522,0.0901923632629317
2523,0.0858398134046685
2524,0.0461639361318836
2525,0.036725141256017
2526,0.0939078356547098
2527,0.022237346923281
2528,0.0553541959466801
2529,0.0054498155542162
2530,0.0191202197017449
2531,0.0604026933359509
2532,0.0662183652844169
2533,0.0580995818673239
2534,0.0869601415999289
2535,0.0993405220822747
2536,0.0763861842152911
2537,0.0465091784143758
2538,0.0833934669454102
2539,0.0120387394166001
2540,0.0683270696445929
2541,0.0518337787453433
2542,0.0178065886255718
2543,0.0972933617280214
2544,0.0338437419778747
2545,0.0615423405963383
2546,0.0878594237524952
2547,0.050668884391482
2548,0.0115137850176431
2549,0.081873908434729
2550,0.03532137670588
2551,0.0983066868891838
2552,0.0883825446444558
2553,0.0853449333348957
2554,0.0356253177537899
2555,0.0757129777809065
2556,0.0986329063001588
2557,0.0526321611951331
2558,0.0470732154955231
2559,0.001466582097207
2560,0.0700203768734936
2561,0.0858477568601854
2562,0.024745718608183
2563,0.0315024577114656
2564,0.0500677021326156
2565,0.0072080157361516
2566,0.0089642476098737
2567,0.042111075888808
2568,0.0261218952703421
2569,0.0406037302532768
2570,0.0454386298099938
2571,0.0976273396739118
2572,0.0944259820102837
2573,0.0139730151539766
2574,0.0882585973732246
2575,0.0080206662330078
2576,0.0507635469717754
2577,0.0163909900109765
2578,0.0365892145356934
2579,0.0743340225648664
2580,0.0424505479356849
2581,0.0806951287571333
2582,0.0718815711037541
2583,0.0942839446211016
2584,0.0534156020585877
2585,0.0802147953987795
2586,0.0322907106337051
2587,0.0345745845089864
2588,0.0400510463581505
2589,0.0410915734298089
2590,0.0103253220665974
2591,0.0519098939331863
2592,0.0096803219269025
2593,0.0889762135819764
2594,0.0061844783223293
2595,0.0449694430309308
2596,0.028469406639043
2597,0.0154869415654479
2598,0.0783836690842212
2599,0.0714932398919525
2600,0.0145947890181513
2601,0.063276564110631
2602,0.0792555167330446
2603,0.0773332220369887
2604,0.0092279597663361
2605,0.0685512719045776
2606,0.0716023920883577
2607,0.0862166267042027
2608,0.0508044338864986
2609,0.0461094000303357
2610,0.096511632491947
2611,0.0796512255738753
2612,0.0558730990806489
2613,0.0330617071311279
2614,0.084523799600351
2615,0.0455436389464404
2616,0.009268519215816
2617,0.0454904272713439
2618,0.0871968396150146
2619,0.0448282146894445
2620,0.001434914774035
2621,0.0611485323916469
2622,0.0995830003411398
2623,0.0817248584040511
2624,0.0617237946618147
2625,0.0914398886797885
2626,0.0813581681651062
2627,0.049863935274004
2628,0.0591220285407381
2629,0.0731292809203019
2630,0.0846426163978864
2631,0.0058176402376711
2632,0.0774803857161151
2633,0.0447503439978202
2634,0.066079856030154
2635,0.076463301095885
2636,0.0539501925027448
2637,0.0158514850580399
2638,0.0409526831518266
2639,0.0076872993752379
2640,0.0689300691155263
2641,0.0953706181963083
2642,0.0795252812224187
2643,0.0389786422787118
2644,0.0584291496005494
2645,0.0304200675846869
2646,0.0541045599554965
2647,0.030072690578464
2648,0.073832475679861
2649,0.0259341507987025
2650,0.0964020390433894
2651,0.0661948732173531
2652,0.0068777847683843
2653,0.0010777763505693
2654,0.09970463442051
2655,0.0220505578215793
2656,0.0312562748457177
2657,0.0208414014202108
2658,0.0928101772471182
2659,0.0652012859668614
2660,0.050438632355611
2661,0.055765081449257
2662,0.0317872847299187
2663,0.0614175002363841
2664,0.0419600363454931
2665,0.0199228146424179
2666,0.0656605099709881
2667,0.0373840569259212
2668,0.0785066379117161
2669,0.0415394957509527
2670,0.0508271375046196
2671,0.0787466479180896
2672,0.0447878092919731
2673,0.0966221135124164
2674,0.0793028667195111
2675,0.0826430405314978
2676,0.0953920466703727
2677,0.0388850628843207
2678,0.058008026418217
2679,0.0693591740795603
2680,0.067345848354063
2681,0.0952936794561019
2682,0.0288348633878334
2683,0.0291361528625992
2684,0.0918004402039146
2685,0.0799305641726559
2686,0.0203356624069597
2687,0.0570046878092767
2688,0.0745763734096328
2689,0.0353036390447509
2690,0.043438225122139
2691,0.0575396611660893
2692,0.046710855754821
2693,0.0753042390069032
2694,0.0005938753683069
2695,0.043463252439105
2696,0.0337581375328871
2697,0.0609164052829826
2698,0.0775958441881359
2699,0.007614516220153
2700,0.0158059733601192
2701,0.0665081624142033
2702,0.0738402441015417
2703,0.0588201777078835
2704,0.0982803348967926
2705,0.0499461489106574
2706,0.0136292335097643
2707,0.068629106037108
2708,0.0602075522194798
2709,0.0590421475030263
2710,0.0545853635246398
2711,0.0939095709549538
2712,0.0129156396826558
2713,0.0073197298524978
2714,0.0154117169377319
2715,0.024499020990495
2716,0.0592946319436469
2717,0.0612425249096734
2718,0.0232601877457084
2719,0.0489225499310937
2720,0.0482061852767734
2721,0.0453110766285225
2722,0.0803545294912658
2723,0.0471693069875631
2724,0.0758365495956166
2725,0.0166481131804798
2726,0.0531967344073168
2727,0.0824104776063195
2728,0.0177716583916257
2729,0.0464922168697662
2730,0.0609079316035716
2731,0.0184774574837287
2732,0.0756765605911403
2733,0.0078996247796317
2734,0.0946415508907718
2735,0.0468221494218135
2736,0.0336123086365476
2737,0.011680700716264
2738,0.0432596643067864
2739,0.0659804029390771
2740,0.0094487279142384
2741,0.0306269095167748
2742,0.0836017582772711
2743,0.0646181025598327
2744,0.0206373011857623
2745,0.0160909795793089
2746,0.09044850262009
2747,0.0287020221340984
2748,0.017950016889863
2749,0.0999964018542602
2750,0.0309191827777905
2751,0.0124740187809363
2752,0.0461757629752947
2753,0.0434345110198482
2754,0.0926802475830331
2755,0.0134204947476304
2756,0.0091136406129306
2757,0.009297867090668
2758,0.0904287465822236
2759,0.0449369177961077
2760,0.0150606528155225
2761,0.059383009837929
2762,0.0537623355650832
2763,0.0198406747748899
2764,0.0603038139426371
2765,0.0340231234316945
2766,0.0238370767730869
2767,0.0510400610899028
2768,0.0291649261516387
2769,0.0222139921761213
2770,0.0879722408299674
2771,0.0155762576573417
2772,0.0280589977284832
2773,0.0386138379849825
2774,0.0273638310300022
2775,0.0210710642577769
2776,0.0771146097054588
2777,0.0329016158723581
2778,0.0112512957699338
2779,0.0540895162456695
2780,0.012548849723641
2781,0.0357519607440927
2782,0.0881826762272283
2783,0.0369161195106219
2784,0.063250897428825
2785,0.0514625536008631
2786,0.0137724845777975
2787,0.0649069597790835
2788,0.0856034996933806
2789,0.0093212474045344
2790,0.0753680089129791
2791,0.0690211281518978
2792,0.0866660574997146
2793,0.0104091932133467
2794,0.0305695379396678
2795,0.0694291487226374
2796,0.002201797888665
2797,0.0734075677730488
2798,0.0857978579001121
2799,0.0453304052376757
2800,0.0434329903426652
2801,0.0278468962069366
2802,0.0005051870005087
2803,0.0186303516666356
2804,0.0979864118422371
2805,0.0867286077121356
2806,0.0266504638748921
2807,0.0963748857121046
2808,0.0367712615953285
2809,0.029758537475118
2810,0.0152807635449885
2811,0.0901611069510674
2812,0.0986992491066859
2813,0.0327411404052682
2814,0.0703430423358427
2815,0.0335303409809554
2816,0.0104990739305455
2817,0.0392692306882324
2818,0.0551569960761176
2819,0.0123016759176494
2820,0.0818272774789761
2821,0.0497363116893289
2822,0.0234382952504573
2823,0.0592759578542943
2824,0.0793259306054402
2825,0.0327624349051975
2826,0.0701476324400594
2827,0.0427859179980687
2828,0.0964051168845601
2829,0.0770940086602731
2830,0.035635090252202
2831,0.0017747959061762
2832,0.0657519895380428
2833,0.0197872158584852
2834,0.0121879175649132
2835,0.0931776451396793
2836,0.0999948970214916
2837,0.0269888820564385
2838,0.0301768552165938
2839,0.0164988939238168
2840,0.0457684775929623
2841,0.0865843759835747
2842,0.0701505952124877
2843,0.0846331558076587
2844,0.022848165567358
2845,0.073045606740848
2846,0.091852662839606
2847,0.028141611421439
2848,0.0690653543591185
2849,0.0400657411689854
2850,0.0290226645158922
2851,0.0969623468754349
2852,0.0348633229968292
2853,0.0107849681260687
2854,0.0388589209620335
2855,0.0447678290959982
2856,0.0752210825499238
2857,0.0949914266947002
2858,0.0817056983794212
2859,0.0930941311255106
2860,0.0475060129974931
2861,0.0719316568236434
2862,0.0309049585012402
2863,0.0069587108519017
2864,0.0365473525325993
2865,0.0697915228328297
2866,0.0274622110248043
2867,0.0861405895641521
2868,0.0790772849982902
2869,0.0194042549184602
2870,0.0330836762490806
2871,0.0825302617549091
2872,0.0243937789511299
2873,0.033160214566713
2874,0.0343066932423086
2875,0.0801042027825766
2876,0.0037030265605016
2877,0.0073786983121414
2878,0.0578451548162937
2879,0.0397111990996066
2880,0.0632885319610707
2881,0.0266461276179382
2882,0.090958267748156
2883,0.0760941887174456
2884,0.0067746220550396
2885,0.0783905477285034
2886,0.0969582372312251
2887,0.0942435620587473
2888,0.0735483798025447
2889,0.0123593753481215
2890,0.0576076765840454
2891,0.0284232728840488
2892,0.0970212943636247
2893,0.0717485725361609
2894,0.0610765589787419
2895,0.0695088042604726
2896,0.043797912910968
2897,0.0372736751437606
2898,0.0935799579439964
2899,0.0331927134792686
2900,0.0041436131732719
2901,0.0400840154154457
2902,0.0790340352621672
2903,0.0648468358048919
2904,0.0962170775477874
2905,0.0106201867619137
2906,0.0911546302229383
2907,0.0368849193914062
2908,0.0474002585421912
2909,0.0428482154489234
2910,0.0116452281092441
2911,0.0247796455725188
2912,0.0742271569229792
2913,0.0023007541845695
2914,0.0133887774386274
2915,0.002521016879135
2916,0.0857388057323549
2917,0.0617324827781779
2918,0.0169928662118558
2919,0.0768772223053753
2920,0.0966800597451553
2921,0.0934560374530018
2922,0.0921547547812165
2923,0.0007810215405743
2924,0.0589013488985278
2925,0.0256632616639029
2926,0.0564647214309858
2927,0.0318030289160554
2928,0.0153666542772612
2929,0.0444493723358346
2930,0.0495096327176373
2931,0.0989765506847624
2932,0.004238788413854
2933,0.0301155198897276
2934,0.0851893845088322
2935,0.0659695498126042
2936,0.0826683031845895
2937,0.0660290918559777
2938,0.0759536309146133
2939,0.0492921749997057
2940,0.0204877692897597
2941,0.08100038608372
2942,0.0567820654663969
2943,0.0139505193786829
2944,0.0804894026870866
2945,0.0958585910362578
2946,0.0346163872628465
2947,0.0293512252086443
2948,0.0081775178207566
2949,0.0664491226449415
2950,0.0958961618496496
2951,0.0135992689991607
2952,0.0485159631319315
2953,0.0098238184653247
2954,0.0034109903709815
2955,0.0664501050667645
2956,0.0867687175343498
2957,0.0337570536126029
2958,0.0875765174410099
2959,0.0117053099151031
2960,0.0237960681917476
2961,0.0901606726906718
2962,0.050850989369067
2963,0.0608192383797024
2964,0.0038018232542507
2965,0.0128389910147888
2966,0.0055790812500853
2967,0.0905000739949669
2968,0.0134794963870947
2969,0.0849672826608754
2970,0.0351034699372453
2971,0.080059749636578
2972,0.0365043547456747
2973,0.0267684039692876
2974,0.0093660701189057
2975,0.0280706590574133
2976,0.0471479716717279
2977,0.0817508798896795
2978,0.0452514954768697
2979,0.0971435574937617
2980,0.0541633010854823
2981,0.0024945629811443
2982,0.0415367300191272
2983,0.0688899107386513
2984,0.0234291646249824
2985,0.0698629950848158
2986,0.0503697305181516
2987,0.0025737775583115
2988,0.0774352949480205
2989,0.0560373703814075
2990,0.0082493503081093
2991,0.0475214033462273
2992,0.0287292881774746
2993,0.0879681542587933
2994,0.0284927052807248
2995,0.0941687070974199
2996,0.0546132749347112
2997,0.0323613709546721
2998,0.0813545017417577
2999,0.0697400378365765
3000,0.0413962495695879
3001,0.0629618302706593
3002,0.0778584264028281
3003,0.0851557794283489
3004,0.0816412713714063
3005,0.0166077088593417
3006,0.0828389552503585
3007,0.0058629058883772
3008,0.0200170681550568
3009,0.0622926720065989
3010,0.0114692525446904
3011,0.06033475950562
3012,0.0307965691363563
3013,0.0429466585154648
3014,0.0315151503445478
3015,0.0070173567864904
3016,0.050075875292196
3017,0.0963599444394887
3018,0.0611783348160127
3019,0.0300031871617125
3020,0.0956149834124019
3021,0.0389237251952227
3022,0.0697517733868843
3023,0.0634112804922444
3024,0.0952910848038851
3025,0.0914602694494837
3026,0.0148004056350031
3027,0.0085685874729422
3028,0.0809642327798829
3029,0.0904943213296823
3030,0.0492973603922899
3031,0.0690761273833775
3032,0.0069788280178418
3033,0.0219804397856471
3034,0.0149376194656721
3035,0.0601160583550034
3036,0.0197539893766107
3037,0.005984631555085
3038,0.030220728273601
3039,0.0677212429113952
3040,0.0577863724261854
3041,0.0330724965494635
3042,0.0833478875843376
3043,0.0276269108012089
3044,0.0260547638365682
3045,0.0559947410789588
3046,0.0478215639845775
3047,0.044597266060036
3048,0.0155785618954067
3049,0.0504646191632991
3050,0.0259018917275444
3051,0.0392179882619015
3052,0.0733570447670606
3053,0.0936862825559355
3054,0.0773862965189324
3055,0.0405633894623263
3056,0.0593033139328763
3057,0.0746497815875704
3058,0.0414221050095891
3059,0.0360248158812301
3060,0.0135243295955863
3061,0.0736260801475875
3062,0.0838508590807625
3063,0.0316584411029952
3064,0.0783507765642535
3065,0.0610213058336987
3066,0.0784083046403244
3067,0.0411337383149664
3068,0.0747576363649606
3069,0.0408509117897626
3070,0.0088757985419452
3071,0.0550578918134944
3072,0.0454328726388645
3073,0.0252879887201577
3074,0.0892113334966769
3075,0.0382853305536001
3076,0.0039126111432281
3077,0.038213574020259
3078,0.0424509807900369
3079,0.086163772319416
3080,0.0799183208105043
3081,0.0199966585907924
3082,0.0839029225958871
3083,0.0247927228253665
3084,0.0341934148164293
3085,0.0076818453977491
3086,0.0055356313134363
3087,0.0680860120811137
3088,0.0923341084521733
3089,0.0493016854237828
3090,0.0844093711958583
3091,0.0793751249692653
3092,0.0664678723381329
3093,0.0978228931117778
3094,0.0802187920876386
3095,0.0274844394214261
3096,0.0789014246221108
3097,0.0692661646283903
3098,0.0399520446636351
3099,0.0076797470227115
3100,0.0214359529618099
3101,0.0797237891643355
3102,0.0248485288136049
3103,0.0997857983023348
3104,0.0693988139988544
3105,0.0477222480717607
3106,0.0570436690211927
3107,0.0610872723541436
3108,0.0968944820032623
3109,0.0161741194631519
3110,0.0272395802660754
3111,0.0709591047971243
3112,0.0239857983143565
3113,0.087129716220205
3114,0.0346534175658118
3115,0.0180839399915819
3116,0.0047620760849818
3117,0.0595595040317949
3118,0.0825282189554551
3119,0.0273793111148791
3120,0.091753948625882
3121,0.0757734270118004
3122,0.0061300682498784
3123,0.0572632996674749
3124,0.0567440940325265
3125,0.020237230493598
3126,0.0334544378665721
3127,0.0458278893583762
3128,0.0048077821237418
3129,0.0149776409285887
3130,0.0164004389110558
3131,0.037923575445639
3132,0.074735745867658
3133,0.0831303659097258
3134,0.0162849046017038
3135,0.0751906036006769
3136,0.0670709958388169
3137,0.0890687391913878
3138,0.0968791253945172
3139,0.0124460608809941
3140,0.0080673861420816
3141,0.0799730128952009
3142,0.0162170873085858
3143,0.0194574524257206
3144,0.0882035922525826
3145,0.0938964897102525
3146,0.0318471243922974
3147,0.0842168100437994
3148,0.0858856909563651
3149,0.0605390480502036
3150,0.0566088448063145
3151,0.0575838409245609
3152,0.0301289187642722
3153,0.061886703893899
3154,0.024358027110857
3155,0.0177632290075608
3156,0.0412950454424006
3157,0.0705780422984435
3158,0.0621427687351464
3159,0.0964882079339702
3160,0.0646455911365722
3161,0.014131404979592
3162,0.0161218213292518
3163,0.0093067140077832
3164,0.0191173764997013
3165,0.0597950900679121
3166,0.0838286475014815
3167,0.0893867652067457
3168,0.0400043886685048
3169,0.0558583028587231
3170,0.0809199592150813
3171,0.0312070521195169
3172,0.0595669004438695
3173,0.0174082511053665
3174,0.0476540340518094
3175,0.0173072260363468
3176,0.0462426390299145
3177,0.0396819691767579
3178,0.0433264823500493
3179,0.0243712226106518
3180,0.0136043342378506
3181,0.0275665327919885
3182,0.0239580039243909
3183,0.0734296202584449
3184,0.0716975072981546
3185,0.0584482993764272
3186,0.0091333798168775
3187,0.0566261854280032
3188,0.0079237025940597
3189,0.0018173019276237
3190,0.0352596115137655
3191,0.0240544919063899
3192,0.0594647681433042
3193,0.0928642488069613
3194,0.0719852027771192
3195,0.0767360861970987
3196,0.0950893110370622
3197,0.0634091080896567
3198,0.0577730941409825
3199,0.0601867975952708
3200,0.0865805256567466
3201,0.0388099035206985
3202,0.0795336225388004
3203,0.0652256934977161
3204,0.0304571550781963
3205,0.0013688410984091
3206,0.020991999008692
3207,0.0699988764626861
3208,0.0579690309745234
3209,0.0274594699820286
3210,0.0434302471401024
3211,0.0661148765581413
3212,0.0127086140489896
3213,0.0432279580851216
3214,0.0416624214981979
3215,0.054260102012024
3216,0.0521913680218495
3217,0.0367726685067849
3218,0.0762733628812546
3219,0.0067229039991213
3220,0.0035538472534346
3221,0.0420259339598375
3222,0.0896694250170814
3223,0.0277569350529669
3224,0.0172309324697653
3225,0.0928208394329376
3226,0.016822325458257
3227,0.0374840536713525
3228,0.0729015510336492
3229,0.0260924008477601
3230,0.0229849527793681
3231,0.0397667233931554
3232,0.0787364814596825
3233,0.0910983353162506
3234,0.0031292527909773
3235,0.016510812737192
3236,0.0958601289146907
3237,0.0592791291548968
3238,0.0551410269153819
3239,0.0813543679283994
3240,0.0039783298028444
3241,0.0013836251172974
3242,0.0967494049701591
3243,0.0828570685572681
3244,0.0747381781558268
3245,0.0155700770144866
3246,0.047660392304326
3247,0.0937293538565847
3248,0.0933599595623954
3249,0.0009247106979528
3250,0.0752491409006157
3251,0.000623776644671
3252,0.0984301727670556
3253,0.0416967201995698
3254,0.0973518757980099
3255,0.0367746809030637
3256,0.0293187290573421
3257,0.0316291963834604
3258,0.073067906663859
3259,0.0199672833930197
3260,0.086405769179265
3261,0.0590572693626742
3262,0.0969911025949269
3263,0.0987084903486148
3264,0.0185182001302145
3265,0.0955782053576017
3266,0.0046538486379183
