,y_data
2492,0.0700734753952526
2493,0.0572847973595871
2494,0.0455406724535841
2495,0.0374618652522285
2496,0.038454365614121
2497,0.0482999152373723
2498,0.0674758653914933
2499,0.0750179503448314
2500,0.0670057840324975
2501,0.0627700213267323
2502,0.054407658072358
2503,0.044283627863227
2504,0.0458273884567313
2505,0.0620524737722359
2506,0.0759612626224323
2507,0.0635894725120103
2508,0.0336549798642657
2509,0.0032478857767237
2510,-0.0039870255290775
2511,0.0240768748425834
2512,0.0706673490661676
2513,0.1015870810194884
2514,0.1074226059411208
2515,0.1030608150828306
2516,0.0839542283658193
2517,0.053814956611908
2518,0.0268528963491085
2519,0.007010750646509
2520,-0.002016024345164
2521,0.0037503930451323
2522,0.0186378265001603
2523,0.0486919442201132
2524,0.0938882784677455
2525,0.1218637788252374
2526,0.108839535101222
2527,0.0748542578910013
2528,0.0344963477083858
2529,-0.0014057151457053
2530,-0.0209893272763017
2531,-0.0244805904194955
2532,0.0008979701605709
2533,0.0523375255855503
2534,0.1043080399453403
2535,0.136415665289768
2536,0.1421791966169125
2537,0.1177349583212283
2538,0.0664501153938715
2539,0.0170958928895796
2540,-0.0156944483448408
2541,-0.0214039383809885
2542,0.0094000932139973
2543,0.0493838566452132
2544,0.0902660548017148
2545,0.1157654088697661
2546,0.1064685551046038
2547,0.0812874531262576
2548,0.0511502002388066
2549,0.0136392791875294
2550,-0.0066187764378921
2551,0.0032665870233742
2552,0.0408705817405994
2553,0.0990114249933408
2554,0.1456860189285277
2555,0.1453463058555838
2556,0.0993393758258764
2557,0.0486861278908316
2558,0.0128023375196473
2559,-0.0043435980757062
2560,-0.007792260411793
2561,0.0084798826538414
2562,0.0545453195376006
2563,0.0973235113159282
2564,0.1048090488091674
2565,0.0812105580233975
2566,0.0345694883626975
2567,-0.0209780018677439
2568,-0.052140978149342
2569,-0.0427880006613279
2570,-4.315514841351023e-05
2571,0.0590471175135976
2572,0.1193112617403725
2573,0.1615342149960029
2574,0.1451210350995538
2575,0.0820891968326123
2576,0.0063757754883631
2577,-0.0541593046373867
2578,-0.0715652325952723
2579,-0.0436164109639863
2580,0.0268203310657008
2581,0.10637788873093
2582,0.1581301855792821
2583,0.1623954742252988
2584,0.1228703188164034
2585,0.0600493044409114
2586,0.0036477943677025
2587,-0.0258869040454604
2588,-0.0271378266492241
2589,0.0003498078070459
2590,0.0439054715962627
2591,0.0762393400072101
2592,0.0856664207695972
2593,0.0688113505432717
2594,0.0438975010844367
2595,0.0218271383187184
2596,0.0029143183917913
2597,0.0001898369687499
2598,0.0072802926532255
2599,0.031667109915905
2600,0.0735370839316019
2601,0.0981222755472767
2602,0.0931368603013446
2603,0.0771656287500641
2604,0.0617486502706807
2605,0.0384718293033539
2606,0.0168909275638682
2607,0.0203067605984974
2608,0.0495167868912955
2609,0.0848410140493601
2610,0.1004477277618864
2611,0.1002061634434672
2612,0.0925019641085096
2613,0.072650507641666
2614,0.0407075856853795
2615,0.0188009637258586
2616,0.0187160624060788
2617,0.022387744483661
2618,0.0281040393362821
2619,0.0504676553481418
2620,0.0778532328056171
2621,0.0781423970129205
2622,0.0568287971621612
2623,0.0470187080811226
2624,0.0569252259650002
2625,0.0722997163003558
2626,0.0878460281356028
2627,0.1002930081175227
2628,0.0944528381948485
2629,0.0695901069735397
2630,0.0440862142134417
2631,0.0354974571420833
2632,0.031490362787335
2633,0.0323639279794219
2634,0.0457782921888472
2635,0.0624387713458169
2636,0.081429230910099
2637,0.0908161370293108
2638,0.073235419009201
2639,0.0361314761654389
2640,-0.0040452731184124
2641,-0.0226638629285933
2642,0.0065300583094978
2643,0.0696699664027639
2644,0.1230104644429366
2645,0.1362384657596034
2646,0.1029568088552081
2647,0.0425756258166884
2648,-0.0144962959764647
2649,-0.0382429653630764
2650,-0.021364368078644
2651,0.0312605685145421
2652,0.1023635330556022
2653,0.1370812498161588
2654,0.1057079877928183
2655,0.0494797625317889
2656,0.0013601850403137
2657,-0.032398355344359
2658,-0.0379830424110457
2659,-0.0008499541864706
2660,0.0692300944832448
2661,0.1286493856739404
2662,0.1463886443126403
2663,0.1114133565693472
2664,0.0470108819220013
2665,-0.0116152791289888
2666,-0.0475869445518819
2667,-0.0408018291794484
2668,0.0065936691048037
2669,0.0737724354127142
2670,0.1292484887971426
2671,0.1399998927320848
2672,0.1114161304059971
2673,0.0596594441443613
2674,0.0156573174141336
2675,0.0065255266104541
2676,0.0310350759535943
2677,0.0795901633557822
2678,0.1181057588806223
2679,0.1200295213233965
2680,0.0934444856490981
2681,0.0556913171059888
2682,0.0313800196866006
2683,0.0220167954306375
2684,0.0163298561588737
2685,0.030747899992505
2686,0.0685601669404896
2687,0.0948488451289255
2688,0.0929299821028666
2689,0.0775175496811999
2690,0.0520195396522787
2691,0.0222489954440155
2692,0.0069358976450798
2693,0.0126442109174214
2694,0.0395097208665703
2695,0.0635863120955717
2696,0.0672598780619809
2697,0.0573532203832423
2698,0.0433156251182822
2699,0.0415581659721535
2700,0.0400531957129349
2701,0.0259599566474149
2702,0.0196091656188487
2703,0.036109976426563
2704,0.0647835316595538
2705,0.0971649746527827
2706,0.1151628999220447
2707,0.0919947210247441
2708,0.0462333207076054
2709,0.0111825854194567
2710,-0.000112187424001
2711,0.014581164697944
2712,0.0548780652198368
2713,0.0912519367054382
2714,0.0877944320774096
2715,0.0493451102534369
2716,2.395528955099948e-05
2717,-0.0274344016247641
2718,-0.0141478970327469
2719,0.0232274619415631
2720,0.0638860619681549
2721,0.0944873603694054
2722,0.1002311957250791
2723,0.0870928317688909
2724,0.063011125060956
2725,0.0393275277438292
2726,0.019953610419609
2727,0.0085462401337771
2728,0.0242508162016515
2729,0.0501924368404648
2730,0.0662346981636951
2731,0.0751091839384506
2732,0.0667494355370997
2733,0.0497286961286105
2734,0.0298518332026578
2735,0.0209155214618786
2736,0.0345232181082896
2737,0.0496463489653026
2738,0.0515061265081574
2739,0.0423857367609886
2740,0.0391774403273557
2741,0.0352608518016757
2742,0.024805134614092
2743,0.0294631581792158
2744,0.053514858235025
2745,0.070721655410252
2746,0.0628868501341308
2747,0.050957537214619
2748,0.0431874896970583
2749,0.0269131021543484
2750,0.0260781174718191
2751,0.042553511766097
2752,0.0484987068236475
2753,0.0454064404856769
2754,0.0420459682132875
2755,0.0504059935378712
2756,0.0589213504648677
2757,0.045334726235651
2758,0.0163937322020885
2759,0.0043636538441207
2760,0.0211025561653181
2761,0.0405994826231285
2762,0.0572950516932564
2763,0.0721660486149655
2764,0.0695496188717603
2765,0.0534459863532259
2766,0.0352028028903886
2767,0.0152292831330927
2768,0.0064631415206556
2769,0.0131403250713907
2770,0.0249304189128605
2771,0.049464926928065
2772,0.0729547448506916
2773,0.0715044817426896
2774,0.0525112439283971
2775,0.025737563574349
2776,-4.684650536052005e-05
2777,-0.0022087963746368
2778,0.0210540230617441
2779,0.043174771769816
2780,0.0591300975692637
2781,0.0620734823700389
2782,0.0475859322059064
2783,0.0403101209817557
2784,0.0431022932616228
2785,0.0487081871623564
2786,0.0575108040092838
2787,0.054221861574008
2788,0.0443432566664482
2789,0.0486795439522664
2790,0.0517601196725227
2791,0.0503455047279479
2792,0.0584241111114793
2793,0.0742028165848133
2794,0.0765474574895848
2795,0.0530426783826186
2796,0.0294601260987304
2797,0.009991310035617
2798,0.004302539890805
2799,0.0324337166699671
2800,0.0732093428627756
2801,0.097676088076194
2802,0.0911808680871013
2803,0.0493814637893888
2804,-0.0077007283655107
2805,-0.0315798247134269
2806,0.0011168032239642
2807,0.0561944813846511
2808,0.1096927658655776
2809,0.1375933856212543
2810,0.1124458616455359
2811,0.0460442029587051
2812,-0.0133533948086806
2813,-0.0210311573985494
2814,0.0101451470681734
2815,0.057743185516828
2816,0.0990478693370805
2817,0.1015311964177758
2818,0.0678877380788325
2819,0.026547018875686
2820,-0.0091170430261265
2821,-0.0173532215833984
2822,0.0117730093364649
2823,0.0499349839301493
2824,0.0815891919118023
2825,0.1046155824208909
2826,0.1022121268803662
2827,0.0754126354915944
2828,0.0409331416695999
2829,0.0213455699210434
2830,0.031979082625221
2831,0.0525555137395208
2832,0.0563971027120837
2833,0.0497474538484337
2834,0.0400621446234359
2835,0.0201657165444266
2836,0.016168508146878
2837,0.0481197800615658
2838,0.0843164943442986
2839,0.0922424380027466
2840,0.0675391613321621
2841,0.0276644554956411
2842,0.0074814762572857
2843,0.0200259473611244
2844,0.0572146528754061
2845,0.0898134019110778
2846,0.1003843156681451
2847,0.1003043977719675
2848,0.0801804846926257
2849,0.0463501840362688
2850,0.0180257774099364
2851,-0.0011845707055286
2852,0.0095070020624594
2853,0.0443704804063143
2854,0.0671339016170941
2855,0.0691193115774737
2856,0.0582146811272588
2857,0.0484625088559055
2858,0.0553970829766675
2859,0.0760801932137646
2860,0.0995032264856404
2861,0.1063274345815538
2862,0.0897165400198312
2863,0.0556007426833912
2864,0.0069288354910498
2865,-0.031955244281612
2866,-0.0303888732761979
2867,0.0060983652220105
2868,0.0628480687543886
2869,0.1238712890456568
2870,0.1437501680806052
2871,0.1046381176820046
2872,0.0448272394472358
2873,-0.0077667098381034
2874,-0.0406994485504528
2875,-0.0383331126352285
2876,0.0065069328157244
2877,0.0639255726944592
2878,0.0911082119701583
2879,0.0892274638097816
2880,0.0680617565789062
2881,0.0402883796063393
2882,0.0161337835506903
2883,0.0126270228614225
2884,0.0407670159893796
2885,0.0670188912790977
2886,0.0802839536566361
2887,0.0949145391977244
2888,0.1071014888184068
2889,0.1056649810699952
2890,0.0740334791366614
2891,0.0262945388471746
2892,-0.0110984956412076
2893,-0.013124002699167
2894,0.028203824080032
2895,0.0836417002461409
2896,0.1259552208149615
2897,0.1307495276985428
2898,0.0908760845089213
2899,0.0406878075902003
2900,0.0034413973403365
2901,-0.0247112135719839
2902,-0.0301308905941501
2903,0.0047548631996413
2904,0.0671332583234085
2905,0.1305489179218692
2906,0.150816034462916
2907,0.1190698003418149
2908,0.0612653602952562
2909,-0.0019778115046881
2910,-0.0402344053641135
2911,-0.0460087762241886
2912,-0.0226942993970108
2913,0.0313221119887542
2914,0.0845509954620204
2915,0.0990824812761348
2916,0.0703809867683317
2917,0.0312883533488646
2918,0.013403749009116
2919,0.0080799311603747
2920,0.0204963306284894
2921,0.061529769809905
2922,0.1140969600444484
2923,0.1505385701146732
2924,0.1316954649595376
2925,0.064392826836571
2926,-0.0093302438808829
2927,-0.0558090243294893
2928,-0.054656054504794
2929,-0.0185808445327481
2930,0.0367952175490804
2931,0.0928727395560606
2932,0.1353150302854786
2933,0.1327742789113559
2934,0.0746415983023231
2935,0.0116871935808935
2936,-0.018926373244824
2937,-0.006115251578092
2938,0.0415376758556353
2939,0.0988974581521539
2940,0.1341998129146921
2941,0.1184731512377887
2942,0.0704789502750539
2943,0.0239279992140275
2944,-0.014715376840512
2945,-0.0231833478650036
2946,0.0183841424153203
2947,0.077806913010041
2948,0.1119238599035062
2949,0.0997776544018267
2950,0.0588306351106123
2951,0.0299911347833768
2952,0.0137269502073755
2953,0.0062878862578114
2954,0.0093892451010693
2955,0.0110413494127025
2956,0.0233447024048148
2957,0.0584911466363856
2958,0.0915028514574719
2959,0.1072483310427233
2960,0.0938142986654948
2961,0.0458608974857872
2962,0.0057873102580443
2963,-0.0030703587768071
2964,0.0148172068036343
2965,0.039147607557382
2966,0.0481156547833136
2967,0.0390041108834194
2968,0.0345749484982789
2969,0.037876801986252
2970,0.0460633427133166
2971,0.0595746898760993
2972,0.0709936376876134
2973,0.0751854934894622
2974,0.0589246229913017
2975,0.025108462459515
2976,-0.009372704768843
2977,-0.0207127063071047
2978,0.0065828425824454
2979,0.0572569131919973
2980,0.1103952048407783
2981,0.1416339664639498
2982,0.115091303223766
2983,0.0458681608648869
2984,-0.0151019529077825
2985,-0.0450183409540183
2986,-0.0320358172430294
2987,0.0210425310124267
2988,0.0728754924900009
2989,0.1060615665247255
2990,0.1171611157349585
2991,0.0866240403896002
2992,0.0306502058442077
2993,-0.018586202035805
2994,-0.0303094351236002
2995,-0.0020767614005384
2996,0.0526290020869662
2997,0.11280519185568
2998,0.135272644310832
2999,0.1168340953024323
3000,0.0779687771310672
3001,0.0305005849833549
3002,-0.0043469420485247
3003,-0.0037169945947837
3004,0.0347164825429687
3005,0.092048310866288
3006,0.1246799323565811
3007,0.1183500465822618
3008,0.0761517228902192
3009,0.0075705096496944
3010,-0.041601793393843
3011,-0.0527275970231476
3012,-0.0234149598207205
3013,0.0346030984843133
3014,0.0896845277941158
3015,0.1163191265553453
3016,0.0951340487251319
3017,0.0440752570631693
3018,0.0090719602385198
3019,0.00717563053023
3020,0.022372400067796
3021,0.0546551001190137
3022,0.0898655357954321
3023,0.1056080785339737
3024,0.1006554204819255
3025,0.0845719554876038
3026,0.0721391865878691
3027,0.0511125430118308
3028,0.0136314319981156
3029,-0.0074459334142041
3030,0.0142244361979232
3031,0.0590590295882626
3032,0.1005425434091927
3033,0.1093890605400535
3034,0.073099108808863
3035,0.013965745410342
3036,-0.0308266470438453
3037,-0.0413429479323555
3038,-0.0270225288294926
3039,0.0065082625054588
3040,0.0567869287498897
3041,0.1058759122296024
3042,0.1224591287912617
3043,0.1060096870454909
3044,0.0656509465192727
3045,0.0099597014194928
3046,-0.0282967144243965
3047,-0.0284505682041246
3048,0.0045796663782457
3049,0.0467057582299431
3050,0.0798419934213091
3051,0.091236204184253
3052,0.0744202567699095
3053,0.0498576393257044
3054,0.0415820879534226
3055,0.0531407976542374
3056,0.0661185598635086
3057,0.0705306048991767
3058,0.0723932773555401
3059,0.0669098174786172
3060,0.0486551720707158
3061,0.0206746918138707
3062,0.0047864660971105
3063,0.0227768896375325
3064,0.0549421288882702
3065,0.084769525369498
3066,0.1046239682349355
3067,0.1054518012761995
3068,0.0835416232253094
3069,0.0505274122739416
3070,0.022474449926076
3071,-0.0028211672493181
3072,-0.0109196921589736
3073,0.0086333800282803
3074,0.0387208931647238
3075,0.0750718990327442
3076,0.1029463615677955
3077,0.0905306575499101
3078,0.0466759005253191
3079,0.0025439515500309
3080,-0.0112124459149099
3081,0.0177446179095323
3082,0.0589227236898736
3083,0.0939943595960193
3084,0.1073323643102426
3085,0.0829244682302842
3086,0.0313100432655669
3087,-0.0280930905918235
3088,-0.0545897808950418
3089,-0.0192157618646573
3090,0.0537724931730501
3091,0.1272641070894295
3092,0.1712599224421535
3093,0.1590486086740111
3094,0.105549050600273
3095,0.0453602073253758
3096,-0.0076496426875265
3097,-0.0300839011254458
3098,-0.0048121270780104
3099,0.0451222937445922
3100,0.0819993830281674
3101,0.085513436496855
3102,0.0721989824621468
3103,0.049995800793296
3104,0.0345915384037184
3105,0.0421993722944247
3106,0.0563504256273313
3107,0.0674681534818296
3108,0.073511974270816
3109,0.0808518060364399
3110,0.0756589777535685
3111,0.0460289689670607
3112,0.019538301407349
3113,0.0070191316835079
3114,0.0170130530685305
3115,0.0456770618036752
3116,0.0636527481582187
3117,0.0567574665404934
3118,0.0391539981937476
3119,0.0367601981502258
3120,0.0423475316091942
3121,0.0552096020716774
3122,0.0794737328065205
3123,0.0838801232607978
3124,0.0638190299405304
3125,0.0414654002722771
3126,0.0189806868309014
3127,0.0014529573263766
3128,0.0020423794659259
3129,0.0128210546201802
3130,0.0216213152242432
3131,0.0271999687305398
3132,0.0324118639483418
3133,0.047914171452896
3134,0.0759258694606296
3135,0.0893950889057266
3136,0.0813633466418927
3137,0.0681795390339461
3138,0.059614417378644
3139,0.0659597813658313
3140,0.0660788450523415
3141,0.0408474507883628
3142,0.0186618799139074
3143,0.0107980296982549
3144,0.0065732142888536
3145,0.0237694919329963
3146,0.0696539389246193
3147,0.1085377940389635
3148,0.1200493185847903
3149,0.1118325508412446
3150,0.0841304907111505
3151,0.0455740221578799
3152,0.0143635055348277
3153,-0.0018203224544681
3154,0.0043539869223109
3155,0.0272384439470818
3156,0.0458260417740034
3157,0.0558335824255535
3158,0.0649456128838701
3159,0.0734967982014665
3160,0.0833258440807269
3161,0.0900087936035127
3162,0.0722473687805134
3163,0.0295007855062098
3164,-0.0180599900087495
3165,-0.0481519726173757
3166,-0.0371093720717136
3167,0.02173928421776
3168,0.1053872218299648
3169,0.1624836484840133
3170,0.1568538183656501
3171,0.1048007300355376
3172,0.03167501688191
3173,-0.0308110236774352
3174,-0.0584945086515506
3175,-0.0435522039904616
3176,0.0042821805767281
3177,0.0612717242221389
3178,0.1057813781108867
3179,0.1165168270758964
3180,0.0867965756708363
3181,0.0274535788353133
3182,-0.0312123855356207
3183,-0.0606865900546728
3184,-0.0391938590823159
3185,0.0306721195665107
3186,0.1109521371675263
3187,0.1485950206730379
3188,0.1263851031962556
3189,0.0596486249655773
3190,-0.0278735989071901
3191,-0.088845584138163
3192,-0.0919572594812624
3193,-0.0339956343918565
3194,0.0694286972710134
3195,0.1702794935189008
3196,0.211602059727324
3197,0.176533031353498
3198,0.0891929665644103
3199,-0.0074817502465533
3200,-0.0683786228738037
3201,-0.0617596023701821
3202,2.430082893476078e-05
3203,0.0841297858372817
3204,0.1557189509579657
3205,0.1672228633726137
3206,0.1019847066470013
3207,-0.0020841739644026
3208,-0.0781955939867493
3209,-0.0853601258464932
3210,-0.03415126902138
3211,0.0448742253068419
3212,0.1227170904623054
3213,0.1544363874724859
3214,0.1211555731090655
3215,0.0513245355863909
3216,-0.0160109210681029
3217,-0.0482231311732494
3218,-0.0370452302885033
3219,0.0151498266024237
3220,0.0754013985975831
3221,0.0996101379660428
3222,0.0863768423441962
3223,0.0636687248036814
3224,0.0395147514955702
3225,0.0091909393919827
3226,0.0013565927959738
3227,0.0175691883020597
3228,0.0370186616814596
3229,0.0632309337261357
3230,0.0809759834134607
3231,0.071495900764569
3232,0.0441244967583334
3233,0.025119969464034
3234,0.0338745991612338
3235,0.04762182899956
3236,0.0435272358256672
3237,0.0453372663604761
3238,0.0610268345948173
3239,0.0735116841877823
3240,0.0820918256393901
3241,0.0713367124701968
3242,0.0300720320209725
3243,3.122495718566997e-05
3244,0.0117479286753513
3245,0.0524235361851202
3246,0.0866940838700349
3247,0.0930892108088361
3248,0.0876209614127529
3249,0.0837275973186159
3250,0.062452702177016
3251,0.0313820375060539
3252,0.0049567914925717
3253,0.0002689363873368
3254,0.0267196484043626
3255,0.0705085902662953
3256,0.1088947448001147
3257,0.1086016263582099
3258,0.0711749760689843
3259,0.0270458575938027
3260,-0.0058028550257145
3261,-0.0101710785978141
3262,0.0224744766838785
3263,0.0776660413205672
3264,0.1369350430890326
3265,0.1521918439390489
3266,0.1176525414998847
3267,0.0517201797703609
3268,-0.0318224966936987
3269,-0.0738506992592089
3270,-0.0374130263341703
3271,0.0378995658161145
3272,0.104351620702082
3273,0.1384818065591319
3274,0.1339045776148035
3275,0.0984055816589006
3276,0.0505793979925842
3277,0.0108991542339631
3278,-0.0058689490263456
3279,0.0117884462052217
3280,0.055740176119855
3281,0.0878761462798411
3282,0.0799311026662053
3283,0.0463583501306422
3284,0.0034727252230771
3285,-0.0282452647369694
3286,-0.0281804606510904
3287,0.0136315778510271
3288,0.0795243137897896
3289,0.1328084762902346
3290,0.154294540859702
3291,0.1282309015027744
3292,0.0523921300860772
3293,-0.0360214620978495
3294,-0.077961546895293
3295,-0.0436921778787293
3296,0.0357054125960288
3297,0.1080889354723097
3298,0.1521535368196375
3299,0.1471436860431566
3300,0.0932585597836545
3301,0.0200859404282688
3302,-0.0490470926804717
3303,-0.0781993857719082
3304,-0.0382291344986676
3305,0.0504913960896385
3306,0.1286294400836119
3307,0.1600503863931014
3308,0.1427113384665976
3309,0.0814192418390524
3310,0.0060405864398629
3311,-0.0396094714345327
3312,-0.0460340833264036
3313,-0.0062855599918768
3314,0.0649580434653441
3315,0.1337154923872054
3316,0.1594140701292216
3317,0.1201012511253979
3318,0.0406285654168349
3319,-0.0483013955797734
3320,-0.1039968556145905
3321,-0.093590550145474
3322,-0.0221894039868432
3323,0.0839357417427084
3324,0.1774411850775911
3325,0.1986188722618007
3326,0.1470732782090328
3327,0.0620996417301559
3328,-0.0252142028042751
3329,-0.0729569531523832
3330,-0.0582531510544892
3331,0.0124245728082615
3332,0.1122927702178236
3333,0.1800393981519454
3334,0.1730410103289079
3335,0.0979668353810374
3336,0.0014911396386165
3337,-0.0534368908147273
3338,-0.0403694134071219
3339,0.0164187406875725
3340,0.0723441887386598
3341,0.1153922659247592
3342,0.1312271493776506
3343,0.0986361571263286
3344,0.0358282427838664
3345,-0.0211304992606433
3346,-0.032762056088727
3347,0.0140964725549204
3348,0.0798699847014704
3349,0.119089188952418
3350,0.1188228311726824
3351,0.0740277030052567
3352,0.0023375352739608
3353,-0.0409307144818011
3354,-0.0419037313930188
3355,-0.0211637648989821
3356,0.0193150652563036
3357,0.0741677442451855
3358,0.113608969936681
3359,0.1100171782541923
3360,0.0688015144101374
3361,0.0251778198210016
3362,-0.0026465530022253
3363,-0.0099090297038329
3364,0.0224820684260538
3365,0.0809785012050562
3366,0.1219707653117299
3367,0.1271554081929539
3368,0.109680073998534
3369,0.0712849451936184
3370,0.0269413036102912
3371,-0.0093394192275484
3372,-0.0173603115641709
3373,0.0046580487609225
3374,0.0336592462439534
3375,0.0660801514315549
3376,0.0842633116662108
3377,0.083042974799755
3378,0.0705786989812184
3379,0.0551179082738964
3380,0.0395200538039656
3381,0.0272764326110762
3382,0.033877779553247
3383,0.060921409764919
3384,0.0924410322166182
3385,0.1070859716958182
3386,0.097837871450461
3387,0.0606337564388925
3388,0.0108372067797014
3389,-0.0109262566556235
3390,0.0060773044986936
3391,0.0537273591921323
3392,0.1004987930850217
3393,0.105558363062674
3394,0.0773355424236982
3395,0.0314002240095859
3396,-0.0060906695012821
3397,-0.0155238487420342
3398,0.0002759847239254
3399,0.0449548218173201
3400,0.101919646928701
3401,0.1360249231587966
3402,0.1353825821402898
3403,0.1023916947010537
3404,0.0409555084829525
3405,-0.0220948444206831
3406,-0.0478705772102676
3407,-0.0244214521238122
3408,0.0273918586925767
3409,0.0732151411763357
3410,0.0900573011151112
3411,0.0903884655185734
3412,0.0859745581068091
3413,0.0767648906473855
3414,0.0500743628877667
3415,0.0036943712211948
3416,-0.0337476271477695
3417,-0.0362237593750237
3418,0.0084524675688044
3419,0.0750199374332203
3420,0.1178156404212818
3421,0.1214953144742817
3422,0.100518581570377
3423,0.0708044843024047
3424,0.046210407633691
3425,0.0253560581349339
3426,0.0013705073765199
3427,-0.0067012892526886
3428,0.0163150936895232
3429,0.0672846403846117
3430,0.1135386958042826
3431,0.1194515794183812
3432,0.0878503235682152
3433,0.0444932715921666
3434,0.0116614541529001
3435,0.004415278111547
3436,0.0200783101303032
3437,0.053474569700279
3438,0.0836017407975293
3439,0.084637149095887
3440,0.0711221134883794
3441,0.0506786302243781
3442,0.0311295797400425
3443,0.0200763155691926
3444,0.0113232897534585
3445,0.0089629170251129
3446,0.0292804521184891
3447,0.0649946403778156
3448,0.084118510996797
3449,0.0756836417608259
3450,0.0404618680472574
3451,0.0063818273596284
3452,-0.00667978398509
3453,0.0024426632832205
3454,0.0235703776074015
3455,0.0521043476992007
3456,0.0778296670321765
3457,0.0706697531114646
3458,0.0387675424569508
3459,0.018824452950273
3460,0.0178900436291663
3461,0.0261242818642344
3462,0.0423704543372477
3463,0.0541311227473762
3464,0.0680320172589251
3465,0.0881907244277812
3466,0.1008814642268498
3467,0.0944598246111206
3468,0.0748736732255311
3469,0.0508199961283522
3470,0.0259625146241541
3471,0.0124295143615052
3472,0.0104024268977991
3473,0.0298141224181373
3474,0.0607150849914939
3475,0.07232583030982
3476,0.0601759936752853
3477,0.0453323262259543
3478,0.0462984445914899
3479,0.0528856780202565
3480,0.0449653811555965
3481,0.039604334329278
3482,0.0412595118086829
3483,0.0463621894736892
3484,0.0665452600113076
3485,0.093414253161174
3486,0.1132846324066048
3487,0.103156059117551
3488,0.0582009603142356
3489,0.0033353948158543
3490,-0.0366245630299392
3491,-0.0370339564641279
3492,0.0134566425850744
3493,0.0872502493040798
3494,0.1342194504107761
3495,0.1189698379043824
3496,0.0623589690303938
3497,0.0041283512770691
3498,-0.037546547914907
3499,-0.04709527002858
3500,-0.0147117511194884
3501,0.0482151514150154
3502,0.1097843322959309
3503,0.1479844943781358
3504,0.1341561089480222
3505,0.0726454779302872
3506,0.016618413740535
3507,-0.01794284518406
3508,-0.0322933203522565
3509,-0.0095288483616972
3510,0.0436377419599445
3511,0.1065735626318403
3512,0.1503169330064395
3513,0.1514967060910161
3514,0.0992190686897031
3515,0.0076330212758634
3516,-0.0627472810932273
3517,-0.0758361486182544
3518,-0.0257554340924286
3519,0.0606114081708712
3520,0.1389708878202839
3521,0.17322572457533
3522,0.1337820959727268
3523,0.051083810183962
3524,-0.0179738051967504
3525,-0.0564363418880476
3526,-0.0518725353586759
3527,-0.0044435303445386
3528,0.059549973675926
3529,0.1118641269583968
3530,0.1199932262269252
3531,0.0769189311726065
3532,0.006786143570308
3533,-0.0556312548302675
3534,-0.0655839366247432
3535,-0.0260164872557816
3536,0.0328470400385067
3537,0.1005243430381073
3538,0.1367076443846731
3539,0.1124178685367531
3540,0.0581597640687568
3541,0.0115055673425177
3542,-0.0104134170873517
3543,-0.0100814095873609
3544,0.0163049923828809
3545,0.054311888137257
3546,0.0715263662671753
3547,0.0759454573225312
3548,0.0712158233230673
3549,0.049581969891287
3550,0.0201788887279315
3551,-0.0029020933667083
3552,-0.0084240345136719
3553,0.0132548704338094
3554,0.0482927280302547
3555,0.0719293648412034
3556,0.0858929598871564
3557,0.0970279949897617
3558,0.0963160682302941
3559,0.0669683277957391
3560,0.0235609279080969
3561,-0.0015877178000565
3562,-0.0035787820454791
3563,0.0216227030789974
3564,0.0712395422987394
3565,0.1151564653515679
3566,0.1179975015681172
3567,0.0839198400788286
3568,0.048856669999125
3569,0.0193418103628515
3570,0.0101267038795534
3571,0.0353532786244955
3572,0.0667782876262963
3573,0.0863204489001176
3574,0.0854515152252701
3575,0.054492245262378
3576,0.0216228563367291
3577,0.0142731906557447
3578,0.029444638776706
3579,0.0471589201800656
3580,0.0541690510685582
3581,0.0642980088011727
3582,0.0675835691337955
3583,0.044729089446073
3584,0.008627869131629
3585,-0.0191673052005925
3586,-0.013561969970593
3587,0.0294489459767302
3588,0.0710857375161078
3589,0.0785288134702076
3590,0.0627987653933322
3591,0.0463354093075951
3592,0.0268676272327811
3593,0.0131360548079459
3594,0.013246289852093
3595,0.0202954258061202
3596,0.0344215645193581
3597,0.043842516349935
3598,0.057175434345412
3599,0.086797655224122
3600,0.1059284288301345
3601,0.0900694279522816
3602,0.0608970902394589
3603,0.0454490142545935
3604,0.0448179390141462
3605,0.0503952052191858
3606,0.0523278239089771
3607,0.0571068483766419
3608,0.0645940091292352
3609,0.0685967581692845
3610,0.0684325492464361
3611,0.0656517333659578
3612,0.0510854254214646
3613,0.0250415575793699
3614,0.0015568338305214
3615,-0.0119991744530479
3616,-0.0095292175203311
3617,0.0127156661045254
3618,0.0393279903436385
3619,0.0686552658443136
3620,0.0976489416417111
3621,0.0921915283670004
3622,0.061068381005267
3623,0.0253261606114289
3624,-0.0111138396652789
3625,-0.0192734627147734
3626,0.004322899545891
3627,0.0311602898846371
3628,0.0459301647662868
3629,0.056753914506494
3630,0.0719758700614622
3631,0.068092785382863
3632,0.038769814139554
3633,0.0146518523960369
3634,0.0044576436635182
3635,0.0092284023717184
3636,0.0270278577320945
3637,0.0463847495609856
3638,0.0729809921518221
3639,0.0904445763704537
3640,0.0872108320532341
3641,0.0690380110932665
3642,0.0324873885172208
3643,-0.0060351811425551
3644,-0.0125861776479778
3645,0.0271760330939257
3646,0.0924510212309673
3647,0.1327654042514763
3648,0.1184383131353009
3649,0.0753397138460629
3650,0.0312265557409367
3651,0.0055619394413069
3652,0.0135771622585648
